match_id,team,xg_for,xg_against,onclick,match,tooltip_lab
3915981,Shrewsbury Town,0.24,0.91,"window.open(""https://www.fotmob.com//match/3915981/matchfacts/cheltenham-town-vs-shrewsbury-town"")",Cheltenham Town vs Shrewsbury Town,"<b>Match</b>: Cheltenham Town vs Shrewsbury Town
<b>xG For</b>: 0.24
<b>xG Against</b>: 0.91"
3915982,Exeter City,1.3,0.75,"window.open(""https://www.fotmob.com//match/3915982/matchfacts/exeter-city-vs-bristol-rovers"")",Exeter City vs Bristol Rovers,"<b>Match</b>: Exeter City vs Bristol Rovers
<b>xG For</b>: 1.3
<b>xG Against</b>: 0.75"
3915982,Bristol Rovers,0.75,1.3,"window.open(""https://www.fotmob.com//match/3915982/matchfacts/exeter-city-vs-bristol-rovers"")",Exeter City vs Bristol Rovers,"<b>Match</b>: Exeter City vs Bristol Rovers
<b>xG For</b>: 0.75
<b>xG Against</b>: 1.3"
3915983,Fleetwood Town,0.33,0.54,"window.open(""https://www.fotmob.com//match/3915983/matchfacts/fleetwood-town-vs-barnsley"")",Fleetwood Town vs Barnsley,"<b>Match</b>: Fleetwood Town vs Barnsley
<b>xG For</b>: 0.33
<b>xG Against</b>: 0.54"
3915983,Barnsley,0.54,0.33,"window.open(""https://www.fotmob.com//match/3915983/matchfacts/fleetwood-town-vs-barnsley"")",Fleetwood Town vs Barnsley,"<b>Match</b>: Fleetwood Town vs Barnsley
<b>xG For</b>: 0.54
<b>xG Against</b>: 0.33"
3915984,Ipswich Town,2.15,1.7,"window.open(""https://www.fotmob.com//match/3915984/matchfacts/ipswich-town-vs-portsmouth"")",Ipswich Town vs Portsmouth,"<b>Match</b>: Ipswich Town vs Portsmouth
<b>xG For</b>: 2.15
<b>xG Against</b>: 1.7"
3915984,Portsmouth,1.7,2.15,"window.open(""https://www.fotmob.com//match/3915984/matchfacts/ipswich-town-vs-portsmouth"")",Ipswich Town vs Portsmouth,"<b>Match</b>: Ipswich Town vs Portsmouth
<b>xG For</b>: 1.7
<b>xG Against</b>: 2.15"
3915985,Milton Keynes Dons,0.5,1.62,"window.open(""https://www.fotmob.com//match/3915985/matchfacts/milton-keynes-dons-vs-peterborough-united"")",Milton Keynes Dons vs Peterborough United,"<b>Match</b>: Milton Keynes Dons vs Peterborough United
<b>xG For</b>: 0.5
<b>xG Against</b>: 1.62"
3915985,Peterborough United,1.62,0.5,"window.open(""https://www.fotmob.com//match/3915985/matchfacts/milton-keynes-dons-vs-peterborough-united"")",Milton Keynes Dons vs Peterborough United,"<b>Match</b>: Milton Keynes Dons vs Peterborough United
<b>xG For</b>: 1.62
<b>xG Against</b>: 0.5"
3915986,Port Vale,0.39,0.31,"window.open(""https://www.fotmob.com//match/3915986/matchfacts/port-vale-vs-sheffield-wednesday"")",Port Vale vs Sheffield Wednesday,"<b>Match</b>: Port Vale vs Sheffield Wednesday
<b>xG For</b>: 0.39
<b>xG Against</b>: 0.31"
3915986,Sheffield Wednesday,0.31,0.39,"window.open(""https://www.fotmob.com//match/3915986/matchfacts/port-vale-vs-sheffield-wednesday"")",Port Vale vs Sheffield Wednesday,"<b>Match</b>: Port Vale vs Sheffield Wednesday
<b>xG For</b>: 0.31
<b>xG Against</b>: 0.39"
3915987,Wycombe Wanderers,1.47,1.74,"window.open(""https://www.fotmob.com//match/3915987/matchfacts/wycombe-wanderers-vs-plymouth-argyle"")",Wycombe Wanderers vs Plymouth Argyle,"<b>Match</b>: Wycombe Wanderers vs Plymouth Argyle
<b>xG For</b>: 1.47
<b>xG Against</b>: 1.74"
3915987,Plymouth Argyle,1.74,1.47,"window.open(""https://www.fotmob.com//match/3915987/matchfacts/wycombe-wanderers-vs-plymouth-argyle"")",Wycombe Wanderers vs Plymouth Argyle,"<b>Match</b>: Wycombe Wanderers vs Plymouth Argyle
<b>xG For</b>: 1.74
<b>xG Against</b>: 1.47"
3915988,Barnsley,0.82,1.69,"window.open(""https://www.fotmob.com//match/3915988/matchfacts/barnsley-vs-exeter-city"")",Barnsley vs Exeter City,"<b>Match</b>: Barnsley vs Exeter City
<b>xG For</b>: 0.82
<b>xG Against</b>: 1.69"
3915988,Exeter City,1.69,0.82,"window.open(""https://www.fotmob.com//match/3915988/matchfacts/barnsley-vs-exeter-city"")",Barnsley vs Exeter City,"<b>Match</b>: Barnsley vs Exeter City
<b>xG For</b>: 1.69
<b>xG Against</b>: 0.82"
3915989,Bristol Rovers,1.14,NA,"window.open(""https://www.fotmob.com//match/3915989/matchfacts/bristol-rovers-vs-cambridge-united"")",Bristol Rovers vs Cambridge United,"<b>Match</b>: Bristol Rovers vs Cambridge United
<b>xG For</b>: 1.14
<b>xG Against</b>: NA"
3915989,Cambridge United,NA,1.14,"window.open(""https://www.fotmob.com//match/3915989/matchfacts/bristol-rovers-vs-cambridge-united"")",Bristol Rovers vs Cambridge United,"<b>Match</b>: Bristol Rovers vs Cambridge United
<b>xG For</b>: NA
<b>xG Against</b>: 1.14"
3915990,Derby County,0.97,2.6,"window.open(""https://www.fotmob.com//match/3915990/matchfacts/derby-county-vs-port-vale"")",Derby County vs Port Vale,"<b>Match</b>: Derby County vs Port Vale
<b>xG For</b>: 0.97
<b>xG Against</b>: 2.6"
3915990,Port Vale,2.6,0.97,"window.open(""https://www.fotmob.com//match/3915990/matchfacts/derby-county-vs-port-vale"")",Derby County vs Port Vale,"<b>Match</b>: Derby County vs Port Vale
<b>xG For</b>: 2.6
<b>xG Against</b>: 0.97"
3915991,Forest Green Rovers,0.55,0.76,"window.open(""https://www.fotmob.com//match/3915991/matchfacts/forest-green-rovers-vs-bolton-wanderers"")",Forest Green Rovers vs Bolton Wanderers,"<b>Match</b>: Forest Green Rovers vs Bolton Wanderers
<b>xG For</b>: 0.55
<b>xG Against</b>: 0.76"
3915991,Bolton Wanderers,0.76,0.55,"window.open(""https://www.fotmob.com//match/3915991/matchfacts/forest-green-rovers-vs-bolton-wanderers"")",Forest Green Rovers vs Bolton Wanderers,"<b>Match</b>: Forest Green Rovers vs Bolton Wanderers
<b>xG For</b>: 0.76
<b>xG Against</b>: 0.55"
3915992,Charlton Athletic,0.9,0.53,"window.open(""https://www.fotmob.com//match/3915992/matchfacts/charlton-athletic-vs-oxford-united"")",Charlton Athletic vs Oxford United,"<b>Match</b>: Charlton Athletic vs Oxford United
<b>xG For</b>: 0.9
<b>xG Against</b>: 0.53"
3915992,Oxford United,0.53,0.9,"window.open(""https://www.fotmob.com//match/3915992/matchfacts/charlton-athletic-vs-oxford-united"")",Charlton Athletic vs Oxford United,"<b>Match</b>: Charlton Athletic vs Oxford United
<b>xG For</b>: 0.53
<b>xG Against</b>: 0.9"
3915993,Fleetwood Town,1.07,0.6,"window.open(""https://www.fotmob.com//match/3915993/matchfacts/fleetwood-town-vs-shrewsbury-town"")",Fleetwood Town vs Shrewsbury Town,"<b>Match</b>: Fleetwood Town vs Shrewsbury Town
<b>xG For</b>: 1.07
<b>xG Against</b>: 0.6"
3915993,Shrewsbury Town,0.6,1.07,"window.open(""https://www.fotmob.com//match/3915993/matchfacts/fleetwood-town-vs-shrewsbury-town"")",Fleetwood Town vs Shrewsbury Town,"<b>Match</b>: Fleetwood Town vs Shrewsbury Town
<b>xG For</b>: 0.6
<b>xG Against</b>: 1.07"
3915994,Ipswich Town,1.6,0.6,"window.open(""https://www.fotmob.com//match/3915994/matchfacts/ipswich-town-vs-lincoln-city"")",Ipswich Town vs Lincoln City,"<b>Match</b>: Ipswich Town vs Lincoln City
<b>xG For</b>: 1.6
<b>xG Against</b>: 0.6"
3915994,Lincoln City,0.6,1.6,"window.open(""https://www.fotmob.com//match/3915994/matchfacts/ipswich-town-vs-lincoln-city"")",Ipswich Town vs Lincoln City,"<b>Match</b>: Ipswich Town vs Lincoln City
<b>xG For</b>: 0.6
<b>xG Against</b>: 1.6"
3915995,Milton Keynes Dons,0.45,1.88,"window.open(""https://www.fotmob.com//match/3915995/matchfacts/milton-keynes-dons-vs-plymouth-argyle"")",Milton Keynes Dons vs Plymouth Argyle,"<b>Match</b>: Milton Keynes Dons vs Plymouth Argyle
<b>xG For</b>: 0.45
<b>xG Against</b>: 1.88"
3915995,Plymouth Argyle,1.88,0.45,"window.open(""https://www.fotmob.com//match/3915995/matchfacts/milton-keynes-dons-vs-plymouth-argyle"")",Milton Keynes Dons vs Plymouth Argyle,"<b>Match</b>: Milton Keynes Dons vs Plymouth Argyle
<b>xG For</b>: 1.88
<b>xG Against</b>: 0.45"
3915996,Port Vale,1.87,0.5,"window.open(""https://www.fotmob.com//match/3915996/matchfacts/port-vale-vs-forest-green-rovers"")",Port Vale vs Forest Green Rovers,"<b>Match</b>: Port Vale vs Forest Green Rovers
<b>xG For</b>: 1.87
<b>xG Against</b>: 0.5"
3915996,Forest Green Rovers,0.5,1.87,"window.open(""https://www.fotmob.com//match/3915996/matchfacts/port-vale-vs-forest-green-rovers"")",Port Vale vs Forest Green Rovers,"<b>Match</b>: Port Vale vs Forest Green Rovers
<b>xG For</b>: 0.5
<b>xG Against</b>: 1.87"
3915997,Wycombe Wanderers,2.07,0.74,"window.open(""https://www.fotmob.com//match/3915997/matchfacts/wycombe-wanderers-vs-peterborough-united"")",Wycombe Wanderers vs Peterborough United,"<b>Match</b>: Wycombe Wanderers vs Peterborough United
<b>xG For</b>: 2.07
<b>xG Against</b>: 0.74"
3915997,Peterborough United,0.74,2.07,"window.open(""https://www.fotmob.com//match/3915997/matchfacts/wycombe-wanderers-vs-peterborough-united"")",Wycombe Wanderers vs Peterborough United,"<b>Match</b>: Wycombe Wanderers vs Peterborough United
<b>xG For</b>: 0.74
<b>xG Against</b>: 2.07"
3915998,Exeter City,1.08,0.69,"window.open(""https://www.fotmob.com//match/3915998/matchfacts/exeter-city-vs-peterborough-united"")",Exeter City vs Peterborough United,"<b>Match</b>: Exeter City vs Peterborough United
<b>xG For</b>: 1.08
<b>xG Against</b>: 0.69"
3915998,Peterborough United,0.69,1.08,"window.open(""https://www.fotmob.com//match/3915998/matchfacts/exeter-city-vs-peterborough-united"")",Exeter City vs Peterborough United,"<b>Match</b>: Exeter City vs Peterborough United
<b>xG For</b>: 0.69
<b>xG Against</b>: 1.08"
3915999,Cheltenham Town,1.01,0.55,"window.open(""https://www.fotmob.com//match/3915999/matchfacts/cheltenham-town-vs-milton-keynes-dons"")",Cheltenham Town vs Milton Keynes Dons,"<b>Match</b>: Cheltenham Town vs Milton Keynes Dons
<b>xG For</b>: 1.01
<b>xG Against</b>: 0.55"
3915999,Milton Keynes Dons,0.55,1.01,"window.open(""https://www.fotmob.com//match/3915999/matchfacts/cheltenham-town-vs-milton-keynes-dons"")",Cheltenham Town vs Milton Keynes Dons,"<b>Match</b>: Cheltenham Town vs Milton Keynes Dons
<b>xG For</b>: 0.55
<b>xG Against</b>: 1.01"
3916000,Charlton Athletic,2.27,1.56,"window.open(""https://www.fotmob.com//match/3916000/matchfacts/charlton-athletic-vs-ipswich-town"")",Charlton Athletic vs Ipswich Town,"<b>Match</b>: Charlton Athletic vs Ipswich Town
<b>xG For</b>: 2.27
<b>xG Against</b>: 1.56"
3916000,Ipswich Town,1.56,2.27,"window.open(""https://www.fotmob.com//match/3916000/matchfacts/charlton-athletic-vs-ipswich-town"")",Charlton Athletic vs Ipswich Town,"<b>Match</b>: Charlton Athletic vs Ipswich Town
<b>xG For</b>: 1.56
<b>xG Against</b>: 2.27"
3916001,Bolton Wanderers,1.04,1.61,"window.open(""https://www.fotmob.com//match/3916001/matchfacts/bolton-wanderers-vs-oxford-united"")",Bolton Wanderers vs Oxford United,"<b>Match</b>: Bolton Wanderers vs Oxford United
<b>xG For</b>: 1.04
<b>xG Against</b>: 1.61"
3916001,Oxford United,1.61,1.04,"window.open(""https://www.fotmob.com//match/3916001/matchfacts/bolton-wanderers-vs-oxford-united"")",Bolton Wanderers vs Oxford United,"<b>Match</b>: Bolton Wanderers vs Oxford United
<b>xG For</b>: 1.61
<b>xG Against</b>: 1.04"
3916002,Barnsley,2.61,0.17,"window.open(""https://www.fotmob.com//match/3916002/matchfacts/barnsley-vs-forest-green-rovers"")",Barnsley vs Forest Green Rovers,"<b>Match</b>: Barnsley vs Forest Green Rovers
<b>xG For</b>: 2.61
<b>xG Against</b>: 0.17"
3916002,Forest Green Rovers,0.17,2.61,"window.open(""https://www.fotmob.com//match/3916002/matchfacts/barnsley-vs-forest-green-rovers"")",Barnsley vs Forest Green Rovers,"<b>Match</b>: Barnsley vs Forest Green Rovers
<b>xG For</b>: 0.17
<b>xG Against</b>: 2.61"
3916003,Wycombe Wanderers,2.04,1.24,"window.open(""https://www.fotmob.com//match/3916003/matchfacts/wycombe-wanderers-vs-cambridge-united"")",Wycombe Wanderers vs Cambridge United,"<b>Match</b>: Wycombe Wanderers vs Cambridge United
<b>xG For</b>: 2.04
<b>xG Against</b>: 1.24"
3916003,Cambridge United,1.24,2.04,"window.open(""https://www.fotmob.com//match/3916003/matchfacts/wycombe-wanderers-vs-cambridge-united"")",Wycombe Wanderers vs Cambridge United,"<b>Match</b>: Wycombe Wanderers vs Cambridge United
<b>xG For</b>: 1.24
<b>xG Against</b>: 2.04"
3916004,Sheffield Wednesday,1.57,1,"window.open(""https://www.fotmob.com//match/3916004/matchfacts/sheffield-wednesday-vs-bristol-rovers"")",Sheffield Wednesday vs Bristol Rovers,"<b>Match</b>: Sheffield Wednesday vs Bristol Rovers
<b>xG For</b>: 1.57
<b>xG Against</b>: 1"
3916004,Bristol Rovers,1,1.57,"window.open(""https://www.fotmob.com//match/3916004/matchfacts/sheffield-wednesday-vs-bristol-rovers"")",Sheffield Wednesday vs Bristol Rovers,"<b>Match</b>: Sheffield Wednesday vs Bristol Rovers
<b>xG For</b>: 1
<b>xG Against</b>: 1.57"
3916005,Portsmouth,1.22,0.36,"window.open(""https://www.fotmob.com//match/3916005/matchfacts/portsmouth-vs-oxford-united"")",Portsmouth vs Oxford United,"<b>Match</b>: Portsmouth vs Oxford United
<b>xG For</b>: 1.22
<b>xG Against</b>: 0.36"
3916005,Oxford United,0.36,1.22,"window.open(""https://www.fotmob.com//match/3916005/matchfacts/portsmouth-vs-oxford-united"")",Portsmouth vs Oxford United,"<b>Match</b>: Portsmouth vs Oxford United
<b>xG For</b>: 0.36
<b>xG Against</b>: 1.22"
3916006,Port Vale,0.37,2.45,"window.open(""https://www.fotmob.com//match/3916006/matchfacts/port-vale-vs-ipswich-town"")",Port Vale vs Ipswich Town,"<b>Match</b>: Port Vale vs Ipswich Town
<b>xG For</b>: 0.37
<b>xG Against</b>: 2.45"
3916006,Ipswich Town,2.45,0.37,"window.open(""https://www.fotmob.com//match/3916006/matchfacts/port-vale-vs-ipswich-town"")",Port Vale vs Ipswich Town,"<b>Match</b>: Port Vale vs Ipswich Town
<b>xG For</b>: 2.45
<b>xG Against</b>: 0.37"
3916007,Plymouth Argyle,1.26,1.1,"window.open(""https://www.fotmob.com//match/3916007/matchfacts/plymouth-argyle-vs-shrewsbury-town"")",Plymouth Argyle vs Shrewsbury Town,"<b>Match</b>: Plymouth Argyle vs Shrewsbury Town
<b>xG For</b>: 1.26
<b>xG Against</b>: 1.1"
3916007,Shrewsbury Town,1.1,1.26,"window.open(""https://www.fotmob.com//match/3916007/matchfacts/plymouth-argyle-vs-shrewsbury-town"")",Plymouth Argyle vs Shrewsbury Town,"<b>Match</b>: Plymouth Argyle vs Shrewsbury Town
<b>xG For</b>: 1.1
<b>xG Against</b>: 1.26"
3916008,Derby County,1.6,1.62,"window.open(""https://www.fotmob.com//match/3916008/matchfacts/derby-county-vs-bristol-rovers"")",Derby County vs Bristol Rovers,"<b>Match</b>: Derby County vs Bristol Rovers
<b>xG For</b>: 1.6
<b>xG Against</b>: 1.62"
3916008,Bristol Rovers,1.62,1.6,"window.open(""https://www.fotmob.com//match/3916008/matchfacts/derby-county-vs-bristol-rovers"")",Derby County vs Bristol Rovers,"<b>Match</b>: Derby County vs Bristol Rovers
<b>xG For</b>: 1.62
<b>xG Against</b>: 1.6"
3916009,Fleetwood Town,0.75,1.11,"window.open(""https://www.fotmob.com//match/3916009/matchfacts/fleetwood-town-vs-accrington-stanley"")",Fleetwood Town vs Accrington Stanley,"<b>Match</b>: Fleetwood Town vs Accrington Stanley
<b>xG For</b>: 0.75
<b>xG Against</b>: 1.11"
3916009,Accrington Stanley,1.11,0.75,"window.open(""https://www.fotmob.com//match/3916009/matchfacts/fleetwood-town-vs-accrington-stanley"")",Fleetwood Town vs Accrington Stanley,"<b>Match</b>: Fleetwood Town vs Accrington Stanley
<b>xG For</b>: 1.11
<b>xG Against</b>: 0.75"
3916010,Peterborough United,0.97,NA,"window.open(""https://www.fotmob.com//match/3916010/matchfacts/peterborough-united-vs-cambridge-united"")",Peterborough United vs Cambridge United,"<b>Match</b>: Peterborough United vs Cambridge United
<b>xG For</b>: 0.97
<b>xG Against</b>: NA"
3916010,Cambridge United,NA,0.97,"window.open(""https://www.fotmob.com//match/3916010/matchfacts/peterborough-united-vs-cambridge-united"")",Peterborough United vs Cambridge United,"<b>Match</b>: Peterborough United vs Cambridge United
<b>xG For</b>: NA
<b>xG Against</b>: 0.97"
3916011,Cambridge United,0.61,0.52,"window.open(""https://www.fotmob.com//match/3916011/matchfacts/cambridge-united-vs-bolton-wanderers"")",Cambridge United vs Bolton Wanderers,"<b>Match</b>: Cambridge United vs Bolton Wanderers
<b>xG For</b>: 0.61
<b>xG Against</b>: 0.52"
3916011,Bolton Wanderers,0.52,0.61,"window.open(""https://www.fotmob.com//match/3916011/matchfacts/cambridge-united-vs-bolton-wanderers"")",Cambridge United vs Bolton Wanderers,"<b>Match</b>: Cambridge United vs Bolton Wanderers
<b>xG For</b>: 0.52
<b>xG Against</b>: 0.61"
3916012,Burton Albion,1.71,0.78,"window.open(""https://www.fotmob.com//match/3916012/matchfacts/burton-albion-vs-charlton-athletic"")",Burton Albion vs Charlton Athletic,"<b>Match</b>: Burton Albion vs Charlton Athletic
<b>xG For</b>: 1.71
<b>xG Against</b>: 0.78"
3916012,Charlton Athletic,0.78,1.71,"window.open(""https://www.fotmob.com//match/3916012/matchfacts/burton-albion-vs-charlton-athletic"")",Burton Albion vs Charlton Athletic,"<b>Match</b>: Burton Albion vs Charlton Athletic
<b>xG For</b>: 0.78
<b>xG Against</b>: 1.71"
3916013,Bristol Rovers,1.25,1.06,"window.open(""https://www.fotmob.com//match/3916013/matchfacts/bristol-rovers-vs-fleetwood-town"")",Bristol Rovers vs Fleetwood Town,"<b>Match</b>: Bristol Rovers vs Fleetwood Town
<b>xG For</b>: 1.25
<b>xG Against</b>: 1.06"
3916013,Fleetwood Town,1.06,1.25,"window.open(""https://www.fotmob.com//match/3916013/matchfacts/bristol-rovers-vs-fleetwood-town"")",Bristol Rovers vs Fleetwood Town,"<b>Match</b>: Bristol Rovers vs Fleetwood Town
<b>xG For</b>: 1.06
<b>xG Against</b>: 1.25"
3916014,Accrington Stanley,0.6,1.82,"window.open(""https://www.fotmob.com//match/3916014/matchfacts/accrington-stanley-vs-sheffield-wednesday"")",Accrington Stanley vs Sheffield Wednesday,"<b>Match</b>: Accrington Stanley vs Sheffield Wednesday
<b>xG For</b>: 0.6
<b>xG Against</b>: 1.82"
3916014,Sheffield Wednesday,1.82,0.6,"window.open(""https://www.fotmob.com//match/3916014/matchfacts/accrington-stanley-vs-sheffield-wednesday"")",Accrington Stanley vs Sheffield Wednesday,"<b>Match</b>: Accrington Stanley vs Sheffield Wednesday
<b>xG For</b>: 1.82
<b>xG Against</b>: 0.6"
3916015,Wycombe Wanderers,1.09,2.1,"window.open(""https://www.fotmob.com//match/3916015/matchfacts/wycombe-wanderers-vs-morecambe"")",Wycombe Wanderers vs Morecambe,"<b>Match</b>: Wycombe Wanderers vs Morecambe
<b>xG For</b>: 1.09
<b>xG Against</b>: 2.1"
3916015,Morecambe,2.1,1.09,"window.open(""https://www.fotmob.com//match/3916015/matchfacts/wycombe-wanderers-vs-morecambe"")",Wycombe Wanderers vs Morecambe,"<b>Match</b>: Wycombe Wanderers vs Morecambe
<b>xG For</b>: 2.1
<b>xG Against</b>: 1.09"
3916016,Sheffield Wednesday,2.32,0.58,"window.open(""https://www.fotmob.com//match/3916016/matchfacts/sheffield-wednesday-vs-burton-albion"")",Sheffield Wednesday vs Burton Albion,"<b>Match</b>: Sheffield Wednesday vs Burton Albion
<b>xG For</b>: 2.32
<b>xG Against</b>: 0.58"
3916016,Burton Albion,0.58,2.32,"window.open(""https://www.fotmob.com//match/3916016/matchfacts/sheffield-wednesday-vs-burton-albion"")",Sheffield Wednesday vs Burton Albion,"<b>Match</b>: Sheffield Wednesday vs Burton Albion
<b>xG For</b>: 0.58
<b>xG Against</b>: 2.32"
3916017,Portsmouth,1.08,0.38,"window.open(""https://www.fotmob.com//match/3916017/matchfacts/portsmouth-vs-shrewsbury-town"")",Portsmouth vs Shrewsbury Town,"<b>Match</b>: Portsmouth vs Shrewsbury Town
<b>xG For</b>: 1.08
<b>xG Against</b>: 0.38"
3916017,Shrewsbury Town,0.38,1.08,"window.open(""https://www.fotmob.com//match/3916017/matchfacts/portsmouth-vs-shrewsbury-town"")",Portsmouth vs Shrewsbury Town,"<b>Match</b>: Portsmouth vs Shrewsbury Town
<b>xG For</b>: 0.38
<b>xG Against</b>: 1.08"
3916018,Port Vale,0.86,0.21,"window.open(""https://www.fotmob.com//match/3916018/matchfacts/port-vale-vs-lincoln-city"")",Port Vale vs Lincoln City,"<b>Match</b>: Port Vale vs Lincoln City
<b>xG For</b>: 0.86
<b>xG Against</b>: 0.21"
3916018,Lincoln City,0.21,0.86,"window.open(""https://www.fotmob.com//match/3916018/matchfacts/port-vale-vs-lincoln-city"")",Port Vale vs Lincoln City,"<b>Match</b>: Port Vale vs Lincoln City
<b>xG For</b>: 0.21
<b>xG Against</b>: 0.86"
3916019,Plymouth Argyle,1.07,1.17,"window.open(""https://www.fotmob.com//match/3916019/matchfacts/plymouth-argyle-vs-exeter-city"")",Plymouth Argyle vs Exeter City,"<b>Match</b>: Plymouth Argyle vs Exeter City
<b>xG For</b>: 1.07
<b>xG Against</b>: 1.17"
3916019,Exeter City,1.17,1.07,"window.open(""https://www.fotmob.com//match/3916019/matchfacts/plymouth-argyle-vs-exeter-city"")",Plymouth Argyle vs Exeter City,"<b>Match</b>: Plymouth Argyle vs Exeter City
<b>xG For</b>: 1.17
<b>xG Against</b>: 1.07"
3916020,Peterborough United,1.1,1.22,"window.open(""https://www.fotmob.com//match/3916020/matchfacts/peterborough-united-vs-accrington-stanley"")",Peterborough United vs Accrington Stanley,"<b>Match</b>: Peterborough United vs Accrington Stanley
<b>xG For</b>: 1.1
<b>xG Against</b>: 1.22"
3916020,Accrington Stanley,1.22,1.1,"window.open(""https://www.fotmob.com//match/3916020/matchfacts/peterborough-united-vs-accrington-stanley"")",Peterborough United vs Accrington Stanley,"<b>Match</b>: Peterborough United vs Accrington Stanley
<b>xG For</b>: 1.22
<b>xG Against</b>: 1.1"
3916021,Fleetwood Town,1.97,0.94,"window.open(""https://www.fotmob.com//match/3916021/matchfacts/fleetwood-town-vs-forest-green-rovers"")",Fleetwood Town vs Forest Green Rovers,"<b>Match</b>: Fleetwood Town vs Forest Green Rovers
<b>xG For</b>: 1.97
<b>xG Against</b>: 0.94"
3916021,Forest Green Rovers,0.94,1.97,"window.open(""https://www.fotmob.com//match/3916021/matchfacts/fleetwood-town-vs-forest-green-rovers"")",Fleetwood Town vs Forest Green Rovers,"<b>Match</b>: Fleetwood Town vs Forest Green Rovers
<b>xG For</b>: 0.94
<b>xG Against</b>: 1.97"
3916022,Lincoln City,0.2,1.18,"window.open(""https://www.fotmob.com//match/3916022/matchfacts/lincoln-city-vs-sheffield-wednesday"")",Lincoln City vs Sheffield Wednesday,"<b>Match</b>: Lincoln City vs Sheffield Wednesday
<b>xG For</b>: 0.2
<b>xG Against</b>: 1.18"
3916022,Sheffield Wednesday,1.18,0.2,"window.open(""https://www.fotmob.com//match/3916022/matchfacts/lincoln-city-vs-sheffield-wednesday"")",Lincoln City vs Sheffield Wednesday,"<b>Match</b>: Lincoln City vs Sheffield Wednesday
<b>xG For</b>: 1.18
<b>xG Against</b>: 0.2"
3916024,Bristol Rovers,2.01,0.75,"window.open(""https://www.fotmob.com//match/3916024/matchfacts/bristol-rovers-vs-plymouth-argyle"")",Bristol Rovers vs Plymouth Argyle,"<b>Match</b>: Bristol Rovers vs Plymouth Argyle
<b>xG For</b>: 2.01
<b>xG Against</b>: 0.75"
3916024,Plymouth Argyle,0.75,2.01,"window.open(""https://www.fotmob.com//match/3916024/matchfacts/bristol-rovers-vs-plymouth-argyle"")",Bristol Rovers vs Plymouth Argyle,"<b>Match</b>: Bristol Rovers vs Plymouth Argyle
<b>xG For</b>: 0.75
<b>xG Against</b>: 2.01"
3916025,Burton Albion,2.2,0.31,"window.open(""https://www.fotmob.com//match/3916025/matchfacts/burton-albion-vs-cheltenham-town"")",Burton Albion vs Cheltenham Town,"<b>Match</b>: Burton Albion vs Cheltenham Town
<b>xG For</b>: 2.2
<b>xG Against</b>: 0.31"
3916025,Cheltenham Town,0.31,2.2,"window.open(""https://www.fotmob.com//match/3916025/matchfacts/burton-albion-vs-cheltenham-town"")",Burton Albion vs Cheltenham Town,"<b>Match</b>: Burton Albion vs Cheltenham Town
<b>xG For</b>: 0.31
<b>xG Against</b>: 2.2"
3916027,Exeter City,0.83,0.59,"window.open(""https://www.fotmob.com//match/3916027/matchfacts/exeter-city-vs-fleetwood-town"")",Exeter City vs Fleetwood Town,"<b>Match</b>: Exeter City vs Fleetwood Town
<b>xG For</b>: 0.83
<b>xG Against</b>: 0.59"
3916027,Fleetwood Town,0.59,0.83,"window.open(""https://www.fotmob.com//match/3916027/matchfacts/exeter-city-vs-fleetwood-town"")",Exeter City vs Fleetwood Town,"<b>Match</b>: Exeter City vs Fleetwood Town
<b>xG For</b>: 0.59
<b>xG Against</b>: 0.83"
3916028,Forest Green Rovers,0.49,1.42,"window.open(""https://www.fotmob.com//match/3916028/matchfacts/forest-green-rovers-vs-portsmouth"")",Forest Green Rovers vs Portsmouth,"<b>Match</b>: Forest Green Rovers vs Portsmouth
<b>xG For</b>: 0.49
<b>xG Against</b>: 1.42"
3916028,Portsmouth,1.42,0.49,"window.open(""https://www.fotmob.com//match/3916028/matchfacts/forest-green-rovers-vs-portsmouth"")",Forest Green Rovers vs Portsmouth,"<b>Match</b>: Forest Green Rovers vs Portsmouth
<b>xG For</b>: 1.42
<b>xG Against</b>: 0.49"
3916029,Ipswich Town,1.74,0.14,"window.open(""https://www.fotmob.com//match/3916029/matchfacts/ipswich-town-vs-derby-county"")",Ipswich Town vs Derby County,"<b>Match</b>: Ipswich Town vs Derby County
<b>xG For</b>: 1.74
<b>xG Against</b>: 0.14"
3916029,Derby County,0.14,1.74,"window.open(""https://www.fotmob.com//match/3916029/matchfacts/ipswich-town-vs-derby-county"")",Ipswich Town vs Derby County,"<b>Match</b>: Ipswich Town vs Derby County
<b>xG For</b>: 0.14
<b>xG Against</b>: 1.74"
3916030,Milton Keynes Dons,0.71,0.88,"window.open(""https://www.fotmob.com//match/3916030/matchfacts/milton-keynes-dons-vs-wycombe-wanderers"")",Milton Keynes Dons vs Wycombe Wanderers,"<b>Match</b>: Milton Keynes Dons vs Wycombe Wanderers
<b>xG For</b>: 0.71
<b>xG Against</b>: 0.88"
3916030,Wycombe Wanderers,0.88,0.71,"window.open(""https://www.fotmob.com//match/3916030/matchfacts/milton-keynes-dons-vs-wycombe-wanderers"")",Milton Keynes Dons vs Wycombe Wanderers,"<b>Match</b>: Milton Keynes Dons vs Wycombe Wanderers
<b>xG For</b>: 0.88
<b>xG Against</b>: 0.71"
